Customer ID,Gender,Age,Married,City,Zip Code,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
6961-VCPMC,Male,71,Yes,North Palm Springs,92258.00,46,Offer B,Yes,48.62,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.40,3605.20,2236.52,5861.72,Churned,Competitor,Competitor offered more data
6979-ZNSFF,Female,48,No,Pollock Pines,95726.00,8,Offer E,Yes,45.59,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.05,762.10,364.72,1126.82,Churned,Price,Price too high
6982-SSHFK,Male,45,No,Fresno,93703.00,1,Offer E,Yes,32.44,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,44.40,44.40,32.44,76.84,Churned,Competitor,Competitor had better devices
6986-IJDHX,Male,29,Yes,Huntington Beach,92648.00,39,Offer C,Yes,40.25,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.30,3266.00,1569.75,4835.75,Churned,Competitor,Competitor had better devices
6987-XQSJT,Female,68,No,Blue Lake,95525,54,None,Yes,45.77,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,2471.58,6841.83,Churned,Attitude,Attitude of support person
6990-YNRIO,Male,53,Yes,Agoura Hills,91301.00,65,None,Yes,41.88,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,6937.95,2722.20,9660.15,Churned,Attitude,Attitude of support person
6993-OHLXR,Female,26,No,Walnut Creek,94596.00,2,None,Yes,30.73,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,68.95,119.75,61.46,181.21,Churned,Competitor,Competitor had better devices
6996-KNSML,Female,26,No,Cotati,94931.00,1,None,Yes,35.25,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.90,74.90,35.25,110.15,Churned,Competitor,Competitor had better devices
7000-WCEVQ,Female,67,No,Wrightwood,92397.00,20,None,Yes,27.11,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,61.60,1174.35,542.20,1716.55,Churned,Price,Long distance charges
7005-CCBKV,Male,53,No,Thornton,95686.00,6,None,Yes,21.97,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.40,556.35,131.82,688.17,Churned,Dissatisfaction,Service dissatisfaction
7024-OHCCK,Female,77,No,Sheridan,95681.00,2,None,Yes,19.27,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,38.54,209.39,Churned,Dissatisfaction,Poor expertise of online support
7028-DVOIQ,Male,71,No,Birds Landing,94512.00,35,None,Yes,20.83,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.80,729.05,4244.85,Churned,Other,Don't know
7029-RPUAV,Male,74,Yes,Los Gatos,95030.00,17,None,Yes,28.18,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,479.06,2101.51,Churned,Competitor,Competitor offered more data
7054-LGEQW,Female,23,No,Canyon Country,91351.00,1,Offer E,Yes,5.12,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,5.12,51.07,Churned,Attitude,Attitude of support person
7055-VKGDA,Male,31,No,Clarksburg,95612.00,54,Offer B,Yes,49.98,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.40,5643.40,2698.92,8342.32,Churned,Dissatisfaction,Product dissatisfaction
7056-IMHCC,Male,69,Yes,Torrance,90501.00,53,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.90,5549.40,420.82,5970.22,Churned,Price,Price too high
7065-YUNRY,Female,28,No,San Diego,92117.00,1,None,Yes,39.94,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.30,45.30,39.94,85.24,Churned,Competitor,Competitor made better offer
7067-KSAZT,Female,66,Yes,Chico,95928.00,65,None,Yes,18.69,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.80,1214.85,8194.65,Churned,Competitor,Competitor made better offer
7074-IEVOJ,Female,75,No,San Francisco,94130.00,3,None,Yes,41.90,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.40,205.05,125.70,330.75,Churned,Dissatisfaction,Product dissatisfaction
7079-QRCBC,Female,35,No,Sacramento,95864.00,24,None,Yes,37.69,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.30,904.56,3311.86,Churned,Competitor,Competitor had better devices
7089-IVVAZ,Female,26,No,Cantua Creek,93608.00,8,Offer E,Yes,19.68,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.30,157.44,1004.74,Churned,Competitor,Competitor offered more data
7112-OPOTK,Male,37,No,Fort Bidwell,96112.00,33,None,Yes,28.84,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.25,2171.15,951.72,3122.87,Churned,Attitude,Attitude of support person
7120-RFMVS,Male,31,No,Isleton,95641.00,1,None,Yes,6.89,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.50,84.50,6.89,91.39,Churned,Price,Price too high
7124-UGSUR,Female,77,Yes,Los Angeles,90028.00,61,None,Yes,35.11,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,104.40,6405.00,2141.71,8546.71,Churned,Competitor,Competitor had better devices
7130-VTEWQ,Female,74,No,San Rafael,94903.00,8,None,Yes,13.80,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25,110.40,716.65,Churned,Competitor,Competitor offered more data
7133-VBDCG,Female,54,No,San Diego,92129.00,25,Offer C,Yes,26.81,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,2015.35,670.25,2685.60,Churned,Competitor,Competitor made better offer
7137-RYLPP,Male,75,Yes,Paskenta,96074.00,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.70,3171.15,1724.57,4895.72,Churned,Competitor,Competitor offered higher download speeds
7142-HVGBG,Male,73,Yes,Mount Laguna,91948.00,43,Offer B,Yes,17.43,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.00,4414.30,749.49,5163.79,Churned,Competitor,Competitor had better devices
7153-OANIO,Male,48,No,Mendocino,95460.00,1,Offer E,Yes,27.58,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,69.95,27.58,97.53,Churned,Other,Moved
7156-MHUGY,Male,68,No,Buena Park,90621.00,13,None,Yes,26.11,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.50,1201.15,339.43,1650.74,Churned,Competitor,Competitor had better devices
7180-PISOG,Male,41,Yes,Piru,93040.00,1,None,Yes,36.44,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.50,74.50,36.44,110.94,Churned,Attitude,Attitude of service provider
7181-BQYBV,Female,52,Yes,Garden Grove,92845.00,1,None,Yes,25.88,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.45,102.45,25.88,128.33,Churned,Attitude,Attitude of service provider
7198-GLXTC,Male,33,No,La Palma,90623.00,2,None,Yes,48.66,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.00,143.65,97.32,240.97,Churned,Attitude,Attitude of support person
7206-GZCDC,Female,75,No,Loleta,95551,1,Offer E,Yes,29.68,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,29.68,98.93,Churned,Attitude,Attitude of support person
7207-RMRDB,Female,20,Yes,Santa Barbara,93110.00,65,None,Yes,34.14,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.50,6985.65,2219.10,9204.75,Churned,Competitor,Competitor had better devices
7209-JCUDS,Male,25,No,Stockton,95212.00,10,Offer D,Yes,40.22,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.90,1048.85,402.20,1451.05,Churned,Competitor,Competitor had better devices
7216-EWTRS,Female,78,Yes,Newport Beach,92663.00,1,None,Yes,17.35,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.80,100.80,17.35,118.15,Churned,Attitude,Attitude of service provider
7218-HKQFK,Male,49,Yes,Homeland,92548.00,2,None,Yes,18.79,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.20,167.50,37.58,205.08,Churned,Other,Don't know
7228-OMTPN,Male,32,No,Santa Barbara,93110.00,4,None,Yes,49.14,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.45,370.65,196.56,567.21,Churned,Other,Don't know
7234-FECYN,Female,78,No,San Gabriel,91776.00,8,None,Yes,43.98,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.35,780.50,351.84,1132.34,Churned,Attitude,Attitude of support person
7235-NXZCP,Male,79,No,Hornbrook,96044.00,2,Offer E,Yes,45.41,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,156.40,90.82,247.22,Churned,Competitor,Competitor made better offer
7240-FQLHE,Female,68,Yes,San Diego,92114.00,18,None,Yes,25.27,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,99.75,1836.25,454.86,2291.11,Churned,Attitude,Attitude of support person
7248-VZQLC,Female,78,No,Concord,94521.00,47,None,Yes,16.83,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.20,3969.35,791.01,4760.36,Churned,Price,Price too high
7249-WBIYX,Male,63,Yes,Elmira,95625.00,10,None,Yes,30.10,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.60,813.85,301.00,1114.85,Churned,Competitor,Competitor offered more data
7250-EQKIY,Female,47,Yes,Escondido,92027.00,1,Offer E,Yes,9.73,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,50.45,50.45,9.73,60.18,Churned,Competitor,Competitor made better offer
7253-UVNDW,Female,52,No,Santa Barbara,93108.00,46,None,Yes,45.20,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,54.35,2460.15,2079.20,4539.35,Churned,Dissatisfaction,Network reliability
7254-IQWOZ,Male,30,No,Redding,96001,1,Offer E,Yes,28.7,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,28.7,98.35,Churned,Dissatisfaction,Network reliability
7274-RTAPZ,Male,20,No,Long Beach,90804.00,1,Offer E,Yes,7.15,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.55,90.55,7.15,97.70,Churned,Dissatisfaction,Product dissatisfaction
7279-BUYWN,Female,66,No,Buena Park,90620.00,41,None,Yes,27.95,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.20,4689.50,1145.95,5835.45,Churned,Attitude,Attitude of support person
7294-TMAOP,Female,30,No,Castro Valley,94546.00,1,Offer E,Yes,15.44,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,90.55,90.55,15.44,165.99,Churned,Competitor,Competitor made better offer
7295-JOMMD,Female,34,No,San Jose,95135.00,4,Offer E,Yes,5.63,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.10,396.30,22.52,418.82,Churned,Competitor,Competitor made better offer
7314-OXENN,Male,42,No,Temecula,92592.00,2,None,Yes,41.18,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.00,184.65,82.36,267.01,Churned,Competitor,Competitor made better offer
7317-GGVPB,Male,57,Yes,Lotus,95651.00,71,Offer A,Yes,5.76,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,108.60,7690.90,408.96,8119.86,Churned,Dissatisfaction,Product dissatisfaction
7321-PKUYW,Female,46,No,Branscomb,95417.00,11,Offer D,Yes,22.36,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.15,987.95,245.96,1233.91,Churned,Competitor,Competitor had better devices
7330-WZLNC,Female,25,No,Red Bluff,96080.00,5,Offer E,Yes,1.49,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.80,455.50,7.45,462.95,Churned,Competitor,Competitor offered more data
7341-LXCAF,Male,24,Yes,Berkeley,94705.00,4,None,Yes,48.64,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.40,194.56,495.96,Churned,Dissatisfaction,Product dissatisfaction
7359-PTSXY,Male,36,No,Tustin,92780.00,1,None,Yes,24.24,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.75,45.75,24.24,69.99,Churned,Attitude,Attitude of support person
7359-SSBJK,Female,80,No,Whittier,90605.00,64,Offer B,Yes,29.12,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.20,4481.00,1863.68,6344.68,Churned,Price,Lack of affordable download/upload speed
7377-DMMRI,Male,35,No,Exeter,93221,2,Offer E,Yes,13.73,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,27.46,119.91,Churned,Attitude,Attitude of support person
7379-POKDZ,Male,31,Yes,Lancaster,93536.00,3,None,Yes,26.71,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.30,208.85,80.13,288.98,Churned,Competitor,Competitor had better devices
7394-FKDNK,Female,62,Yes,San Diego,92126.00,9,Offer E,Yes,26.51,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.45,853.10,238.59,1091.69,Churned,Competitor,Competitor made better offer
7395-IGJOS,Male,70,Yes,Quincy,95971.00,17,None,Yes,9.50,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.50,1329.20,161.50,1490.70,Churned,Competitor,Competitor made better offer
7409-KIUTL,Female,80,No,Escondido,92027.00,1,None,Yes,28.64,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.00,71.00,28.64,99.64,Churned,Competitor,Competitor made better offer
7410-KTVFV,Male,53,Yes,Grimes,95950.00,18,None,Yes,19.05,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.55,878.35,342.90,1221.25,Churned,Competitor,Competitor had better devices
7410-YTJIK,Female,35,No,Eureka,95501.00,7,None,Yes,18.10,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.45,480.75,126.70,607.45,Churned,Competitor,Competitor had better devices
7450-NWRTR,Male,76,No,San Diego,92126.00,12,None,Yes,21.89,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.45,1200.15,262.68,1462.83,Churned,Competitor,Competitor made better offer
7459-RRWQZ,Female,51,No,San Diego,92130,15,Offer D,Yes,47.57,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,713.55,1708.1,Churned,Competitor,Competitor made better offer
7479-NITWS,Male,35,No,Green Valley Lake,92341.00,7,None,Yes,36.84,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.35,631.85,257.88,949.73,Churned,Price,Price too high
7480-QNVZJ,Male,65,No,Los Angeles,90005.00,50,None,Yes,18.92,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.70,4816.70,946.00,5762.70,Churned,Dissatisfaction,Network reliability
7481-ATQQS,Female,76,No,Boulder Creek,95006.00,49,Offer B,Yes,44.88,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,2199.12,6714.97,Churned,Attitude,Attitude of support person
7486-KSRVI,Male,56,No,Folsom,95630.00,43,Offer B,Yes,39.37,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.00,4211.55,1692.91,6044.46,Churned,Dissatisfaction,Product dissatisfaction
7488-MXJIV,Female,63,No,Armona,93202.00,4,Offer E,Yes,43.32,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,321.65,173.28,504.93,Churned,Competitor,Competitor had better devices
7493-TPUWZ,Male,64,No,Diamond Springs,95619.00,1,None,Yes,24.48,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,79.15,24.48,103.63,Churned,Competitor,Competitor had better devices
7495-OOKFY,Female,74,Yes,Los Angeles,90063.00,8,Offer E,Yes,48.85,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.65,633.30,390.80,1024.10,Churned,Competitor,Competitor made better offer
7503-QQRVF,Male,74,Yes,San Jose,95127.00,16,Offer D,Yes,26.12,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.30,1178.25,417.92,1596.17,Churned,Competitor,Competitor had better devices
7503-ZGUZJ,Male,25,No,Riverside,92505.00,1,None,Yes,22.30,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,84.65,84.65,22.30,146.95,Churned,Dissatisfaction,Lack of self-service on Website
7508-MYBOG,Male,20,Yes,Patterson,95363.00,14,Offer D,Yes,7.26,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.10,1235.55,101.64,1337.19,Churned,Competitor,Competitor had better devices
7517-SAWMO,Female,31,Yes,Granada Hills,91344.00,19,Offer D,Yes,25.75,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.20,1441.10,489.25,1930.35,Churned,Attitude,Attitude of support person
7526-BEZQB,Male,39,No,Lawndale,90260.00,12,Offer D,Yes,44.71,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.10,536.52,1684.62,Churned,Attitude,Attitude of support person
7530-HDYDS,Female,26,No,Lakewood,90712.00,38,None,Yes,17.66,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,84.25,3264.50,671.08,3935.58,Churned,Attitude,Attitude of support person
7534-BFESC,Male,69,No,San Diego,92122.00,24,Offer C,Yes,30.87,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.10,1712.70,740.88,2453.58,Churned,Competitor,Competitor made better offer
7538-GWHML,Female,52,No,Lemon Cove,93244.00,2,Offer E,Yes,7.64,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,145.15,15.28,160.43,Churned,Competitor,Competitor made better offer
7541-YLXCL,Male,25,No,Pomona,91767.00,36,None,Yes,26.51,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.40,2498.40,954.36,3452.76,Churned,Other,Don't know
7547-EKNFS,Male,37,Yes,Caspar,95420.00,42,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3959.35,766.92,4698.97,Churned,Attitude,Attitude of service provider
7548-SEPYI,Female,62,No,Temecula,92592.00,5,Offer E,Yes,32.12,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,160.60,673.05,Churned,Competitor,Competitor made better offer
7549-MYGPK,Female,48,Yes,Mountain View,94040.00,63,Offer B,Yes,8.98,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,565.74,6781.09,Churned,Price,Price too high
7551-DACSP,Male,49,Yes,Hat Creek,96040,6,Offer E,Yes,1.86,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,11.16,335.41,Churned,Competitor,Competitor made better offer
7562-GSUHK,Female,40,No,Jamestown,95327.00,16,None,Yes,40.76,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.20,1573.70,652.16,2190.16,Churned,Competitor,Competitor made better offer
7563-BIUPC,Male,30,No,San Diego,92122.00,5,Offer E,Yes,5.78,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.60,415.55,28.90,448.01,Churned,Competitor,Competitor made better offer
7571-YXDAD,Female,37,No,Davis,95618.00,2,None,Yes,38.28,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.90,147.15,76.56,223.71,Churned,Price,Long distance charges
7576-OYWBN,Male,71,No,San Mateo,94402.00,3,None,Yes,30.25,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.80,90.75,322.55,Churned,Competitor,Competitor had better devices
7579-OOPEC,Female,75,Yes,Pala,92059,2,Offer E,Yes,6.86,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.15,115.1,13.72,128.82,Churned,Competitor,Competitor had better devices
7580-UGXNC,Female,73,No,Culver City,90232.00,2,None,Yes,25.74,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.20,51.48,155.68,Churned,Price,Extra data charges
7587-RZNME,Male,23,No,Valencia,91355.00,3,Offer E,Yes,48.84,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.30,123.65,146.52,270.17,Churned,Price,Lack of affordable download/upload speed
7593-JNWRU,Male,61,Yes,Fremont,94538.00,6,Offer E,Yes,49.20,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.60,260.80,295.20,556.00,Churned,Price,Extra data charges
7594-RQHXR,Female,20,No,Covina,91722.00,1,Offer E,Yes,21.72,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.60,79.60,21.72,101.32,Churned,Other,Deceased
7595-EUIVN,Female,53,No,Clearlake,95422.00,1,None,Yes,14.48,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.80,75.80,14.48,90.28,Churned,Competitor,Competitor had better devices
7598-UAASY,Male,19,Yes,Marshall,94940.00,2,Offer E,Yes,20.50,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.40,151.80,41.00,192.80,Churned,Competitor,Competitor had better devices
7599-FKVXZ,Male,54,Yes,South Pasadena,91030.00,42,None,Yes,2.41,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.70,101.22,4613.92,Churned,Other,Don't know
7603-USHJS,Male,27,No,San Gabriel,91775.00,12,Offer D,Yes,14.96,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.75,871.40,179.52,1050.92,Churned,Attitude,Attitude of support person
7613-LLQFO,Male,41,No,Amador City,95601.00,12,None,Yes,12.36,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1059.55,148.32,1207.87,Churned,Dissatisfaction,Limited range of services
7619-ODSGN,Male,63,Yes,Foothill Ranch,92610.00,24,Offer C,Yes,17.27,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.75,1338.15,414.48,1752.63,Churned,Attitude,Attitude of support person
7623-TRNQN,Male,34,No,Jackson,95642.00,1,None,Yes,39.60,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.90,49.90,39.60,89.50,Churned,Price,Extra data charges
7625-XCQRH,Female,48,No,Strathmore,93267.00,11,None,Yes,15.60,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.50,837.95,171.60,1009.55,Churned,Dissatisfaction,Network reliability
